t,lx,ly,lz,ax,ay,az,lvx,lvy,lvz,avx,avy,avz,lax,lay,laz,aax,aay,aaz,target_lx,target_ly,target_lz,target_ax,target_ay,target_az,target_lvx,target_lvy,target_lvz,target_avx,target_avy,target_avz,target_lax,target_lay,target_laz,target_aax,target_aay,target_aaz
2418.0,0.006549728949928809,-0.03397520291589847,0.24618921752891823,0.2834266921825639,0.038131506622649476,-0.0026524396079837917,0.3778383659084401,0.005721284036464931,-0.015969109011153736,-0.427802040048466,2.7573899866295104,-0.1225259677207898,-1.036547613188633,3.0761499658280322,-0.33684936676796595,-30.37725400851682,-3.8410451441714737,-2.4959836978777563,0.0008737662211036925,-0.02998727284350576,0.25,0.2616883224065289,0.007625048725484098,0.0,0.2996039589425715,0.014981578892190872,0.0,-0.1307389394080083,2.61453776777889,0.0,-0.21218090486970098,2.9920520443334597,0.0,-26.11057978232374,-1.8516276999185521,0.0
2419.0,0.0049516890201764556,-0.03394798524753952,0.24625458299059977,0.2847020289514817,0.02655213928615984,-0.002210066824888846,0.3812891011465429,-0.006893108990867297,-0.014088263080413627,-0.2994794422374182,2.7670332320155766,-0.11011693344085974,-0.6825080959285921,3.0568101024014025,-0.39940849378688825,-30.742291523814913,-2.3463362446787888,-3.0773624246097917,-0.0003761003436144495,-0.029997642382886245,0.25,0.2617788137085812,-0.003282094656977087,0.0,0.2999679755323541,0.0024886894513162505,0.0,-0.021717912492551505,2.6177144117906845,0.0,-0.08736398154781888,2.998293465809909,0.0,-26.16504645970963,-0.7623945628306572,0.0
2420.0,0.0033415697560368243,-0.033868821387336705,0.2463106630313972,0.2854400827490494,0.014954405546988077,-0.0018162170307741358,0.38314681266952944,-0.01946505729051481,-0.011934234720709678,-0.16972136674042199,2.770082165800974,-0.0958835517433033,-0.31247497349639,3.041008598219177,-0.44534267220717844,-31.024348698732116,-0.8887943760483742,-3.607329558410852,-0.001625314050808116,-0.029955940216194944,0.25,0.2614148936515919,-0.014183540782764013,0.0,0.29981128972647997,-0.01000852000591218,0.0,0.08734081367743673,2.6163470701888625,0.0,0.037604593409792386,2.9993302697348234,0.0,-26.174094280797178,0.32816198443729405,0.0
2421.0,0.0017262685521857695,-0.03373779279035205,0.24635614451582544,0.28563318632628637,0.0033687600274800314,-0.0014755914154595722,0.38331964506172256,-0.03200905797385789,-0.009587331529202115,-0.03889303618493967,2.766719404839298,-0.07988175013003503,0.06674008706981627,3.0279141407357923,-0.4722667862006994,-31.21590855574708,0.5122378216835116,-4.084728358431743,-0.0028717064404312964,-0.029862238732552948,0.25,0.2605971939498136,-0.025060366268126265,0.0,0.2991341735095633,-0.022488356074079063,0.0,0.1962479284267804,2.6104381164869404,0.0,0.16250789206000427,2.995160656360052,0.0,-26.13770753984248,1.4181488884613103,0.0
2422.0,0.00011338473234300152,-0.03355493016926954,0.24638994805982986,0.28527419548708216,-0.008173933129332317,-0.0011943210879453291,0.3817489151713692,-0.044534962516600454,-0.0071425999014655545,0.09256956994644841,2.757257693436899,-0.062156918271795245,0.4470465475484395,3.016460254724414,-0.4785152379774307,-31.31065065438191,1.8390600257107288,-4.506670211122433,-0.004113113949850161,-0.029716700584613155,0.25,0.2593271340154117,-0.03589369046729712,0.0,0.2979378022605275,-0.03492915550555031,0.0,0.30481438425646434,2.5999978078010044,0.0,0.2871290997685838,2.9857918635531,0.0,-26.055949399124145,2.505674084624623,0.0
2423.0,-0.0014888560939949435,-0.03332022427173134,0.24641131593369361,0.28435717758213963,-0.01964319701414511,-0.0009802590698026299,0.37841934495140134,-0.057047017761216845,-0.004707653343080599,0.22416082116072455,2.7421425301995757,-0.04277446778078732,0.8193287530408644,3.005409340921946,-0.46332758121891526,-31.304055691050607,3.0769338598398464,-4.868027918567992,-0.005347381669484802,-0.0295195784062181,0.25,0.25760691849456296,-0.046664708246650484,0.0,0.2962242527123138,-0.04730932281481359,0.0,0.4128517250036934,2.5850442670448084,0.0,0.41125189157129594,2.971240154223187,0.0,-25.92896177933497,3.588849781487049,0.0
2424.0,-0.003071776695092851,-0.03303363665363924,0.24641993418869765,0.28287852626195853,-0.031010193934240867,-0.0008429288613177546,0.3733683643258835,-0.0695430300796028,-0.0023989225665911234,0.355316917928463,2.721941941642001,-0.02185248815408131,1.173823385090016,2.9934237047611525,-0.4270107877409788,-31.19392412168105,4.215376476051609,-5.161352331706906,-0.006572367083430444,-0.029271214373862934,0.25,0.2554395334404993,-0.05735472262777905,0.0,0.2939964993469541,-0.059607367765239505,0.0,0.5201724129752794,2.5656034514708552,0.0,0.5346608076863246,2.951530788102219,0.0,-25.75696511318064,4.665795737748759,0.0
2425.0,-0.00462654469789163,-0.032695113554737705,0.24641608365631928,0.2808384056413874,-0.042249387185386615,-0.0007930339125052004,0.3666931967468029,-0.08201371016095951,-0.0003360795457178398,0.485439367481088,2.6973204306928102,0.0004080709803106861,1.500606772708717,2.979142289204979,-0.3710565242886046,-30.98069583239901,5.249264690162198,-5.377213573635129,-0.00778594378856504,-0.02897203961272498,0.25,0.25282874113013687,-0.06794517724283058,0.0,0.291258409232303,-0.07180194267310896,0.0,0.6265901544869834,2.541709107612369,0.0,0.6571416275162623,2.9266979778886704,0.0,-25.540257962808965,5.734642526036744,0.0
2426.0,-0.006144589718241497,-0.032304609364396934,0.2464007938632909,0.2782421691637812,-0.05334032106579004,-0.0008415104146975199,0.35855436799128987,-0.09444229003455497,0.001365404517841097,0.6139300317032669,2.66899593180598,0.02370054712779776,1.7901632520634096,2.9612608557418927,-0.2981906410155161,-30.667465081544442,6.179572535443081,-5.504915907399256,-0.008986005185687275,-0.028622573448290795,0.25,0.24977907353329065,-0.07841768854576367,0.0,0.2880147353093364,-0.08387187946420432,0.0,0.7319202232430921,2.5134027127039404,0.0,0.7784817415119827,2.896784829862886,0.0,-25.279216501466095,6.793534778022803,0.0
2427.0,-0.007618117464593394,-0.03186212478024613,0.24637596217752208,0.2751013250727933,-0.06426913049360378,-0.0009981919046577242,0.3491744098807686,-0.10680453334282326,0.0026032959323603272,0.7402345291409941,2.6376814026630697,0.04760148977295423,2.033991470867135,2.9386121029296604,-0.21233399184747107,-30.25961598012183,7.013577185487181,-5.533486223448305,-0.010170468136277732,-0.02822342250487987,0.25,0.24629582444580952,-0.08875407772360888,0.0,0.28427110814170986,-0.0957962264186224,0.0,0.8359797809954705,2.480733402682851,0.0,0.8984705202303722,2.861843269060338,0.0,-24.974293860570818,7.840634405061486,0.0
2428.0,-0.00904067526290294,-0.031367761080230414,0.24634439685222143,0.2714336681486739,-0.07502938416550575,-0.0012702395977553984,0.3388308966680146,-0.11906927067087049,0.003298580870476263,0.8638877996888734,2.604016065009638,0.07157461047976138,2.2251942112797645,2.910240858907427,-0.11845936876273878,-29.764059704367586,7.764411415232807,-5.4527975458342,-0.011337276578535671,-0.027775279652629718,0.25,0.2423850403002877,-0.09893640225234246,0.0,0.2800340261419053,-0.10755428454003624,0.0,0.9385881949252362,2.4437578868960586,0.0,1.0168996799530916,2.8219339491393214,0.0,-24.626019343143746,8.874123788830168,0.0
2429.0,-0.010407710801725837,-0.03082178538859586,0.24630975184455928,0.2672624195744725,-0.08562201367362718,-0.0016605478539234734,0.32784354435254354,-0.13119957081078173,0.0034053665307450824,0.9845532907042015,2.5684946002695335,0.09499106189816181,2.358991319161184,2.8754683103531797,-0.022338869721267838,-29.18813102848684,8.449915646770085,-5.254668131261458,-0.012484405096414332,-0.027278922804770424,0.25,0.23805350967030509,-0.1089469870425951,0.0,0.2753108442908786,-0.11912564348623034,0.0,1.0395673511958292,2.402540349660635,0.0,1.1335636442464114,2.777126147086584,0.0,-24.234997504942335,9.892208936501703,0.0
2430.0,-0.011717060616464029,-0.03022469654669636,0.24627633841805457,0.2626144801377405,-0.09605426567665676,-0.0021663473283865635,0.3165558757521902,-0.14315460032770053,0.0029193747037289117,1.102046223208518,2.5314051005221505,0.1171648583765782,2.433096688422058,2.833938572017513,0.06981113485895815,-28.538288040644755,9.090843371214822,-4.933779374709909,-0.013609862435459526,-0.026735213567276168,0.25,0.2333087514864138,-0.1187684551211315,0.0,0.2701097613708467,-0.13049021699862162,0.0,1.138741964133907,2.357152338848736,0.0,1.2482599008076578,2.7274976429739084,0.0,-23.801907105138653,10.89312259485574,0.0
2431.0,-0.012969292980977591,-0.029577281662277043,0.24624880950131545,0.25751797589495656,-0.10633763896573918,-0.0027782330230553464,0.30531282915446495,-0.1548921323738466,0.0018835515902701893,1.2163321625897507,2.492787714511114,0.13739952278105969,2.4479101625576263,2.7856410958208873,0.15176546800699123,-27.818839011235227,9.70858777371668,-4.488284576819415,-0.014711694959348563,-0.02614509574323793,0.25,0.2281590019843279,-0.12838375779484287,0.0,0.26443980573336884,-0.14162827776917714,0.0,1.2359398805006183,2.307672641690729,0.0,1.3607893529946846,2.6731345849333232,0.0,-23.32749992801073,11.87512731792161,0.0
2432.0,-0.014167812723520846,-0.028880656814243493,0.24623171605729807,0.2519992307288092,-0.11648469615300634,-0.0034798479360837148,0.29443655713217737,-0.1663715541628131,0.0003893744832275828,1.3274947353159752,2.4524253118454737,0.1550394634416375,2.4064936659755474,2.7309037312263986,0.21776938085816794,-27.030974937147317,10.322706178812306,-3.9200342073157954,-0.015787990041129216,-0.025509593694553516,0.25,0.22261320040797175,-0.1377762042448899,0.0,0.25831081962735675,-0.1525204916842593,0.0,1.3309923783254751,2.2541871480112863,0.0,1.4709566654429018,2.6141313396197186,0.0,-22.812599477965634,12.836518483066293,0.0
2433.0,-0.015318617103404018,-0.028136289358256485,0.24622893565117562,0.24607923367207338,-0.1265045586909325,-0.0042484533505569464,0.284203373179969,-0.17755710525598042,-0.0014272540994157475,1.4356707436691094,2.409874705966955,0.16951759779772138,2.314326321581233,2.6703537973392772,0.2630128890766252,-26.172395762722594,10.94860003605125,-3.234415188318532,-0.01683687938327231,-0.02482981056377877,0.25,0.21668097349220453,-0.14692949049962703,0.0,0.2517334421143422,-0.1631479513859388,0.0,1.423734459784134,2.1967887011369114,0.0,1.578570603123497,2.5505903284030795,0.0,-22.258099550078114,13.775627249849975,0.0
2434.0,-0.016429592919530615,-0.027346004409687836,0.24624298665333116,0.23976941853058814,-0.1363969872298048,-0.005056713592801808,0.27482514952065173,-0.18842096601968686,-0.0033960260846821132,1.5409571634725225,2.364541456936206,0.18038987635917017,2.178862564899174,2.604848223220961,0.2840449741207645,-25.237766860040985,11.595738502292127,-2.4398804602250936,-0.017856542260774575,-0.024106926359226545,0.25,0.21037261875215627,-0.1558277277360141,0.0,0.24471909060054392,-0.1734922090925342,0.0,1.5140051376115826,2.135576936732899,0.0,1.6834443633115814,2.4826218495829,0.0,-21.664962678587685,14.690823456962931,0.0
2435.0,-0.01750926690973964,-0.02651198281850386,0.2462742637530035,0.23306626472507536,-0.14614514533303283,-0.005876188901285441,0.26643818926817586,-0.19894571062123137,-0.005327717440321307,1.6433028765316535,2.31579234835536,0.18734831938488125,2.008945712072684,2.535378317038816,0.27907367833821894,-24.220122344906887,12.266774224300468,-1.547315064434548,-0.018845208681682234,-0.023342195906637584,0.25,0.20369908660818437,-0.16445546986038748,0.0,0.23727994101783806,-0.18353530862135065,0.0,1.601647714553256,2.070658109849608,0.0,1.7853958998494068,2.4103438869159444,0.0,-21.034218466001597,15.580518451989889,0.0
2436.0,-0.01856529160908844,-0.02563666536165412,0.24632051781101907,0.22594890825579397,-0.15571136047599732,-0.006682148998265776,0.25910145588074035,-0.20912555242802336,-0.0070334494240503025,1.7424084990681699,2.26308739461358,0.19020779694530782,1.8141516929040817,2.4629594167870055,0.24810863700264252,-23.113148821736864,12.957782114747681,-0.5694285957348258,-0.01980116245954921,-0.02253694667097873,0.25,0.196671961377477,-0.17279774032071607,0.0,0.22942890668807392,-0.19325981655812507,0.0,1.6865100553697676,2.0021449104788624,0.0,1.8842482391433935,2.333881904825863,0.0,-20.3669617959628,16.443167848978923,0.0
2437.0,-0.019603501015521062,-0.02472241441851182,0.24637719794402474,0.21838854364639673,-0.16504413551231625,-0.007457416036465161,0.2528041066270521,-0.21896581462505949,-0.00834473956272742,1.83766711084693,2.206101218500477,0.1888683588936377,1.6041487558356748,2.3885196460414,0.19292204073177247,-21.91406172169968,13.659665103062071,0.4796345575230518,-0.02072274419249636,-0.02169257645214967,0.25,0.18930344116530093,-0.18084005810379752,0.0,0.2211796159073165,-0.2026488525189743,0.0,1.7684448509222572,1.930156267939549,0.0,1.9798297873817816,2.2533686306038136,0.0,-19.664350932597507,17.277274209435234,0.0
2438.0,-0.020627899935536865,-0.023771065743207684,0.24643861192846575,0.2103670615179453,-0.17409394714271725,-0.00819308236855675,0.24748020471779777,-0.228480309598321,-0.009130698556222405,1.9281785528813045,2.1448002710539225,0.18326297395535518,1.3881558602617956,2.3128041207307355,0.116829815273764,-20.626573107086156,14.360547479697686,1.5843247434934422,-0.021608354143700815,-0.020810550958598087,0.25,0.18160631669079938,-0.18856846287226958,0.0,0.21254638828906908,-0.21168611845237995,0.0,1.8473098738803717,1.854817144433294,0.0,2.0719746283793805,2.1689438240173553,0.0,-18.927605509947476,18.08138964150121,0.0
2439.0,-0.021641013297426466,-0.02278371478656721,0.246499071841278,0.20189104388504345,-0.18282458027107018,-0.00888619991785837,0.24302723939198065,-0.23768687676302733,-0.009309292296606164,2.012853064228573,2.07945437527027,0.1733067515650942,1.174565294698997,2.2363101398107923,0.02432218199545879,-19.26330762636179,15.048768568154616,2.7273094987850133,-0.02245645501831506,-0.019892401263055,0.25,0.17359394908409417,-0.19596953919780066,0.0,0.20354420990741917,-0.22035592693034123,0.0,1.9229682256092495,1.7762583181274594,0.0,2.1605228115959774,2.080754034710708,0.0,-18.158004414930673,18.854118313400292,0.0
2440.0,-0.02264410845172997,-0.02176082962590585,0.24655353603284996,0.1929950044518574,-0.19121458145404316,-0.009535740010856034,0.2393250545934542,-0.24660198895802085,-0.008851207230919074,2.09059139698857,2.0105834320841116,0.15886507324751858,0.9707671113229001,2.1592645653786615,-0.07940404426740834,-17.847012509468417,15.715952337350657,3.888765794858308,-0.023265574631995443,-0.018939721144807017,0.25,0.1652802466932361,-0.20303043984839425,0.0,0.19418870728329152,-0.22864322837951562,0.0,1.9952885738059378,1.694616156142461,0.0,2.245320629790637,1.9889523478018534,0.0,-17.356883567205195,19.59411887639959,0.0
2441.0,-0.02363730248913723,-0.020702534878887756,0.2465978619236348,0.18373730264219276,-0.19925332981172422,-0.0101380861607193,0.2362524706195634,-0.2552357058450653,-0.007776618363833569,2.160503386598725,1.9388585459430001,0.13975394627062485,0.7831795422612399,2.0816471580462017,-0.18894493147409622,-16.410059151361892,16.359597725677197,5.0455409613993245,-0.024034308466408073,-0.01795416432311861,0.25,0.15667964094125938,-0.20973890808938492,0.0,0.18449612025903117,-0.23653363720521764,0.0,2.0641453804744114,1.61003237783776,0.0,2.326220885822483,1.8936981181684853,0.0,-16.525633600433665,20.300106793128236,0.0
2442.0,-0.0246197004125854,-0.019608913380684653,0.246628905663248,0.17419290691105943,-0.20693680358851657,-0.010683079396464701,0.23369956853163043,-0.2635881422025136,-0.006146280265193674,2.222116218657076,1.8649820729170385,0.11577796701319824,0.6174561784911975,2.0032545695177513,-0.29915154286995566,-14.992031805034113,16.984711246328004,6.170468352259043,-0.024761322107275906,-0.016937441586607153,0.25,0.14780706127525356,-0.21608329895941256,0.0,0.17448327380827994,-0.24401345676274971,0.0,2.129419119841398,1.5226538088066333,0.0,2.403083148180296,1.795156693807698,0.0,-15.665697448076799,20.97085656747044,0.0
2443.0,-0.02558969461512076,-0.01848024426045404,0.24664462282533084,0.1644452951704518,-0.21426566973139777,-0.011151308376390936,0.23157405198189426,-0.27164816480199067,-0.00404875684099292,2.275526804669808,1.7895658646778905,0.08680192277239109,0.4788119288961784,1.923791147213628,-0.40549401945883584,-13.635582748467904,17.604159917406438,7.232149401936268,-0.025445353560735108,-0.015891317823553373,0.25,0.13867790925093282,-0.22205259948444525,0.0,0.16416754883020857,-0.25106970313290705,0.0,2.190996485836978,1.4326321260078467,0.0,2.4757739947371293,1.693499128837761,0.0,-14.77856783893916,21.605203871708767,0.0
2444.0,-0.02654549915016612,-0.017317163946368775,0.2466442047304582,0.15457765013535527,-0.22124590586859985,-0.011513179585292358,0.22980050251963738,-0.27939449072077377,-0.001585637868932619,2.321463511128283,1.713019630189642,0.05284331756891783,0.37238912806957314,1.84296673317263,-0.5042842706746224,-12.381118498007188,18.23762018112262,8.195464786578754,-0.02608521544397957,-0.014817608958302605,0.25,0.1293080317976938,-0.22763644779475897,0.0,0.15356685197867093,-0.2576901276601844,0.0,2.248770588777367,1.3401235944752932,0.0,2.5441672443690333,1.5889018865465632,0.0,-13.86578470569333,22.202047567812855,0.0
2445.0,-0.02748590987796737,-0.016120777690412095,0.24662819339656492,0.14466205106003538,-0.22789061215233541,-0.011730405896641262,0.22831201098729903,-0.286798906413962,0.001143390230318112,2.361236477463432,1.6354579667032094,0.014166537929395021,0.3035753996695896,1.7605796079858036,-0.5927370034648957,-11.261183140509758,18.909205483918036,9.022958427589826,-0.02667979704639128,-0.013718178799074275,0.25,0.11971369371056387,-0.23282515111169308,0.0,0.14269958457881066,-0.2638632382147993,0.0,2.3026411409111813,1.2452887960641856,0.0,2.6081441759664648,1.481546533107574,0.0,-12.928932512115487,22.76035161866581,0.0
2446.0,-0.02841125156460563,-0.014892749261266507,0.24659851180803438,0.13474528224043106,-0.2342217446156436,-0.01176073532861824,0.2270348235220027,-0.29383100238415766,0.0040536089931668675,2.3965725882342563,1.5566366781401177,-0.028643632863801154,0.2781882043894926,1.6765650828996608,-0.6688745909885777,-10.295553406503203,19.644051773270224,9.677070426050808,-0.027228066257578298,-0.012594935802652035,0.25,0.10991154941679639,-0.23760970257295586,0.0,0.13158461068488392,-0.26957831914133756,0.0,2.3525146305041957,1.1482923507030662,0.0,2.667593734542417,1.3716194223691858,0.0,-11.969637502323458,23.279146886668656,0.0
2447.0,-0.029324110771783624,-0.013635362474300713,0.24655817025835805,0.12483474573117267,-0.2402675883112909,-0.011565378198097448,0.22586832877051613,-0.30046358282497315,0.007084272167580462,2.429352911685622,1.4759342141835785,-0.0746494702484676,0.30245856260676174,1.5909965827774692,-0.7313066030207342,-9.488011651258933,20.46431198251785,10.123013017222744,-0.027729071358973935,-0.011449829761569877,0.25,0.09991861406611582,-0.24198179686727683,0.0,0.12024122433495293,-0.274825449859718,0.0,2.398304484163335,1.0493026306370346,0.0,2.722412723983436,1.2593113724113092,0.0,-10.98956487819347,23.757532815847604,0.0
2448.0,-0.030228883318947426,-0.012351513419446979,0.24651021271480072,0.11489377937222472,-0.24604874135666072,-0.011116262186616741,0.22466457667478215,-0.30667771948091505,0.010201442655532524,2.4612966319807335,1.3923965631125668,-0.122581449736965,0.38277737031035663,1.5040353485886502,-0.7789362642262309,-8.825506586034312,21.385138339237088,10.331927594864391,-0.028181942675886834,-0.010284848419545542,0.25,0.08975223399480241,-0.2459338446512632,0.0,0.10868911605909581,-0.2795955220858404,0.0,2.43993121711522,0.9484914681567269,0.0,2.772505986205709,1.1448173342693657,0.0,-9.990415908452377,24.194678995273833,0.0
2449.0,-0.031129992918422684,-0.011044523876219537,0.2464562621290171,0.10485198158310292,-0.2515590583655678,-0.010400954174709574,0.22321259994732476,-0.31246629456770364,0.013393430985222622,2.493658445292628,1.3048551025912192,-0.17091414289130086,0.5252081482715917,1.41583558618413,-0.8106598850636864,-8.279979123969266,22.411285806761768,10.283867697445784,-0.028585894087134498,-0.00910201402103562,0.25,0.07943005661487998,-0.2494589857234379,0.0,0.09694833869943936,-0.2838802556423813,0.0,2.477322571181383,0.8460338573219262,0.0,2.8177865663175483,1.0283360535698183,0.0,-8.973924975879122,24.589826600352183,0.0
2450.0,-0.0320301243704632,-0.009717665579737581,0.24639587939230365,0.09462835630318767,-0.2567609990628989,-0.009424945066667257,0.22123209498212107,-0.3178349428140687,0.01665947352408363,2.5270131113217076,1.2121037267982582,-0.21798591548143734,0.7348129981221396,1.3264220672552482,-0.8251279050392224,-7.812601810254218,23.53491956349713,9.970146352405406,-0.0289402243896395,-0.007903379800902574,0.25,0.0689699997806819,-0.2525511009325878,0.0,0.08503927260120087,-0.28767221283193106,0.0,2.5104136402075397,0.7421076501959822,0.0,2.858175863577239,0.9100697254919465,0.0,-7.941856566277572,24.94228971022654,0.0
2451.0,-0.03292934947647253,-0.00837358395841014,0.24632704186083446,0.08415750801686926,-0.26159785212661846,-0.00821113651182731,0.21837863152886017,-0.32279973550507285,0.019994411407779012,2.5611827626731656,1.1130963652190784,-0.26214256962070337,1.0148753861411681,1.2355646931442321,-0.8206257406316463,-7.379673638674737,24.735040208235436,9.394670226406106,-0.029244318515619913,-0.006691026420286377,0.25,0.05839022068596359,-0.2552048227997541,0.0,0.07298259023529874,-0.2909648113478872,0.0,2.539146982732394,0.6368932481199074,0.0,2.8936037678165105,0.7902236438294752,0.0,-6.896002205964997,25.25145649825795,0.0
2452.0,-0.033824803002941606,-0.007013982580303954,0.24624697135935508,0.07340700053297668,-0.2660081617442826,-0.006796728707852731,0.21425987970128352,-0.3273817776669896,0.02337324527880863,2.5953237760652677,1.007118007478001,-0.3018809656863283,1.3661266563461103,1.1426773910719314,-0.7951103415046037,-6.939055798152968,25.978675525522426,8.574040642015424,-0.029497648600260735,-0.0054670583548683625,0.25,0.04770908434555874,-0.2574155448354232,0.0,0.0607992203137972,-0.2937523357003235,0.0,2.5634727216971642,0.5305732885605918,0.0,2.92400878116037,0.6690058445847091,0.0,-5.8381773515449,25.516790294235747,0.0
2453.0,-0.034710535486449715,-0.00563966900479297,0.24615282183175505,0.06238261539655681,-0.2699344392480918,-0.005228250033802657,0.20846058773822598,-0.3315998208866239,0.026739055322282858,2.6281462516868475,0.8938962817780095,-0.3359695567771359,1.7860889495952321,1.0467657837968325,-0.7464087013015372,-6.455924208165926,27.223687527787266,7.536399711933097,-0.02969977489801337,-0.004233600241795964,0.25,0.03694513171628381,-0.2591794295357482,0.0,0.048510311460632505,-0.2960299471373756,0.0,2.5833486310259834,0.42333232807798993,0.0,2.9493381247595263,0.5466267448925111,0.0,-4.770218238916613,25.737830515824456,0.0
2454.0,-0.03557749314680101,-0.004250847999846112,0.24604219608375377,0.05112460251816518,-0.27332689417916545,-0.0035556679843506862,0.20057330215130442,-0.335462587134716,0.029996523648229002,2.6582075415899222,0.7736431677755436,-0.3635280377348183,2.2686356964296137,0.946439642866513,-0.6725538427364132,-5.906781497879924,28.422781313022387,6.3191980645883215,-0.029850346545932264,-0.002992793191610388,0.25,0.0261170475124354,-0.2604934150439174,0.0,0.036137195500534625,-0.2977936920445383,0.0,2.5987402089236182,0.3153565219606058,0.0,2.9695478304234912,0.42329877771904556,0.0,-3.6939786954323495,25.914193468172186,0.0
2455.0,-0.03641364779740251,-0.002847528813831634,0.2459135441850566,0.03969827354448746,-0.27614438491486315,-0.0018266237219504967,0.19023157026662457,-0.33896252156626805,0.03301202210377553,2.68420987351136,0.6470331624885275,-0.3840566668799669,2.8038452871805033,0.8399940395382024,-0.5722079381219354,-5.281068611348014,29.52813245826678,4.966219993729739,-0.029949102172723875,-0.0017467910715783608,0.25,0.015243627771741167,-0.26135522046510956,0.0,0.023701350429986556,-0.2990405088076865,0.0,2.6096207377666163,0.20683330108612452,0.0,2.9846028169315364,0.29923602315556685,0.0,-2.6113269223195346,26.04557300987551,0.0
2456.0,-0.037204328686044834,-0.001429933694354144,0.24576649972361514,0.0281817393754884,-0.2783546202221445,-8.171107767199226e-05,0.17714224676195053,-0.342072232863563,0.03562028255700151,2.705238763589771,0.5151310840929939,-0.39741553460673673,3.378188490875047,0.7255502090642765,-0.4451052842353934,-4.58024143725774,30.495991573483785,3.5242930884821475,-0.029995870352450597,-0.0004977567668804105,0.25,0.004343747228072513,-0.2617633498258074,0.0,0.011224363134413329,-0.29976823312750805,0.0,2.615971330480477,0.09795104656748155,0.0,2.9944769509375746,0.1746538367571704,0.0,-1.5241422513265235,26.131741084474314,0.0
2457.0,-0.0379328289751393,1.169173546717255e-06,0.24560219090419408,0.016652633888214214,-0.2799350585405141,0.0016484371829301907,0.16111349293367558,-0.34474418028369924,0.03763699253871209,2.720897147389168,0.37928298363884205,-0.4037632923639455,3.9750505860855885,0.6012364070078515,-0.29244169352299837,-3.8147044811121544,31.290667884689558,2.0401183261910947,-0.029990569902102207,0.0007521415738551126,0.25,-0.006563673452451907,-0.26171709467059845,0.0,-0.0012721080836136656,-0.2999756017765256,0.0,2.6177809633258606,-0.011101237250148444,0.0,2.9991530923264786,0.049768475764211395,0.0,-0.43431188289211775,26.172548116231198,0.0
2458.0,-0.03858137630326466,0.001444249727098891,0.2454235401919737,0.005174773370328584,-0.28087537388549794,0.0033436396641390326,0.14207523002146957,-0.3469134561391811,0.038876091600946884,2.7313142054944826,0.24098212752325385,-0.40347191695487783,4.57554985316247,0.46538266135314316,-0.11714167624832257,-2.9994056915606047,31.887414191218777,0.5575864751044206,-0.02993321002251819,0.0020007343021541967,0.25,-0.017459700515090902,-0.2612165352919542,0.0,-0.013766371100163988,-0.29966225479178016,0.0,2.615046495033359,-0.12013425087461727,0.0,2.9986231239720773,-0.07520327633890656,0.0,0.6562723902003498,26.167923269872517,0.0
2459.0,-0.03913257350292863,0.002896929531966136,0.24523554771041975,-0.006214983075923482,-0.28118194556465786,0.0049917395397908945,0.12008939910956698,-0.3485029465694996,0.03916994317555989,2.7370341675444356,0.10172255511045523,-0.3970374903207458,5.159579863968637,0.3167022670216596,0.07605036902398032,-2.1491121202017247,32.273908669885074,-0.8841830232023682,-0.029823890282416384,0.0032458540359032776,0.25,-0.028325419982829215,-0.2602625405908537,0.0,-0.026236737624433515,-0.2988287360997794,0.0,2.607772672257195,-0.2289587282641259,0.0,2.9928879658246865,-0.20004448608018421,0.0,1.7457174662794017,26.11787457348207,0.0
2460.0,-0.039571043320264294,0.004356025714222592,0.24504530615344094,-0.0175147859774435,-0.28088033456486894,0.006583886144158989,0.0953486194717142,-0.34942981243501064,0.03838987655594004,2.738816782951722,-0.03714281205509736,-0.38500558687154773,5.706978395659543,0.15443679336965943,0.2806856945183494,-1.2743696906225022,32.45023389444093,-2.2520023173643446,-0.029662800445555606,0.0044853394216208394,0.25,-0.03914197048839089,-0.25885676656849316,0.0,-0.038661560846586784,-0.29747649257221487,0.0,2.5959721213348015,-0.33738576536652687,0.0,2.9819575733167847,-0.3245384466154855,0.0,2.8321322213744438,26.022488904576235,0.0
2461.0,-0.039884488449039836,0.005817718006335364,0.2448613086892679,-0.028751426875756086,-0.28000825255312933,0.008110081285603293,0.06816370237407775,-0.34961214112871014,0.03646401732607914,2.737403272296319,-0.17451643939920358,-0.3679235553316734,6.198714310045884,-0.02155107470585058,0.4889357774604389,-0.3789178151353446,32.42746887930744,-3.5190459551976483,-0.029450220141332365,0.0057170388862645746,0.25,-0.04989057601493322,-0.2570016534516998,0.0,-0.05101927301357778,-0.2956078715144964,0.0,2.5796653263701597,-0.4452271480304093,0.0,2.9658509200778393,-0.4484690538524294,0.0,3.913630791514038,25.881931839331784,0.0
2462.0,-0.0400638846083219,0.007277790101144257,0.2446922209577208,-0.03996181462325984,-0.2786019840229298,0.009557035335273781,0.038942393397070015,-0.3489747691042189,0.03338931948077034,2.733310176350438,-0.3096194446004555,-0.3463226721365588,6.617986891625386,-0.2107432949924267,0.6920983599081407,0.5410541628320791,32.2252077931973,-4.6647334253463315,-0.02918651837938339,0.006938814372060655,0.25,-0.06055257848858062,-0.2547004214570398,0.0,-0.06328842286775382,-0.29322611659105924,0.0,2.5588805936753767,-0.5522956787183952,0.0,2.94459596500225,-0.5716211816249217,0.0,4.9883358467479155,25.696447365116626,0.0
