tx,ty,tz,rx,ry,rz
-0.029655954624821887,-0.0045303813625902625,0.25,0.03953503557409357,-0.2587970255125908,0.0
-0.02969977489801337,-0.00423360024179595,0.25,0.03694513171628369,-0.2591794295357482,0.0
-0.02974062521846478,-0.003936395764505461,0.25,0.034351533376089816,-0.25953591583193414,0.0
-0.029778501501178122,-0.0036387976509188263,0.25,0.03175449991118439,-0.2598664487528161,0.0
-0.029813399958556672,-0.003340835660599434,0.25,0.02915429102274996,-0.26017099524537746,0.0
-0.02984531710078379,-0.0030425395894979894,0.25,0.0265511667295083,-0.2604495248552227,0.0
-0.02987424973617184,-0.0027439392669730495,0.25,0.023945387341719707,-0.260702009729623,0.0
-0.029900194971481404,-0.0024450645528080075,0.25,0.021337213435151246,-0.26092842462030125,0.0
-0.02992315021221056,-0.0021459453342252445,0.25,0.018726905825020335,-0.2611287468859571,0.0
-0.029943113162854373,-0.0018466115228973278,0.25,0.016114725539912514,-0.2613029564945309,0.0
-0.02996008182713441,-0.0015470930519559725,0.25,0.01350093379567971,-0.261451036025207,0.0
-0.029974054508198386,-0.001247419872998648,0.25,0.01088579196931796,-0.2615729706701557,0.0
-0.029985029808789837,-0.0009476219530935502,0.25,0.008269561572830857,-0.2616687482360142,0.0
-0.02999300663138785,-0.0006477292717828122,0.25,0.005652504227077636,-0.2617383591451056,0.0
-0.029997984178316815,-0.0003477718180846816,0.25,0.003034881635612227,-0.2617817964363971,0.0
-0.029999961951826182,-4.777958749453823e-05,0.25,0.00041695555851220013,-0.26179905576619567,0.0
-0.02999893975414026,0.0002522174210145251,0.25,-0.0022010122137960998,-0.26179013540858287,0.0
-0.02999491768747795,0.0005521892079916809,0.25,-0.004818759886717308,-0.2617550362555868,0.0
-0.029987896154042574,0.0008521057765081802,0.25,-0.007436025687665347,-0.26169376181709375,0.0
-0.029977875855981623,0.001151937135157128,0.25,-0.010052547892241404,-0.26160631822049635,0.0
-0.029964857795316553,0.001451653301052491,0.25,-0.012668064850405215,-0.26149271421008147,0.0
-0.029948843273842587,0.001751224302827469,0.25,-0.015282315012640789,-0.2613529611461554,0.0
-0.029929833892998522,0.0020506201836314997,0.25,-0.0178950369561102,-0.2611870730039082,0.0
-0.0299078315537066,0.0023498110041260253,0.25,-0.0205059694107966,-0.26099506637201575,0.0
-0.02988283845618242,0.002648766845478294,0.25,-0.023114851285630053,-0.2607769604509812,0.0
-0.0298548570997149,0.0029474578123533266,0.25,-0.025721421694597374,-0.260532777051215,0.0
-0.02982389028241638,0.003245854035903317,0.25,-0.028325419982829562,-0.26026254059085363,0.0
-0.029789941100942772,0.0035439256767546,0.25,-0.03092658575266802,-0.2599662780933179,0.0
-0.029753012950183937,0.003841642927991456,0.25,-0.03352465888970317,-0.25964401918461066,0.0
-0.02971310952292418,0.004138976018136884,0.25,-0.03611937958878658,-0.25929579609035425,0.0
-0.029670234809472975,0.004435895214129621,0.25,-0.038710488380010386,-0.2589216436325679,0.0
-0.029624393097265934,0.004732370824297525,0.25,-0.04129772615465494,-0.25852159922618567,0.0
-0.029575588970436082,0.005028373201326615,0.25,-0.04388083419109857,-0.25809570287531475,0.0
-0.02952382730935542,0.005323872745225883,0.25,-0.04645955418069044,-0.25764399716923525,0.0
-0.02946911329014694,0.00561883990628716,0.25,-0.04903362825358029,-0.25716652727814154,0.0
-0.029411452384166946,0.005913245188040174,0.25,-0.05160279900450612,-0.2566633409486247,0.0
-0.029350850357458005,0.006207059150202057,0.25,-0.05416680951853358,-0.2561344884988984,0.0
-0.029287313270172276,0.006500252411621467,0.25,-0.056725403396748156,-0.2555800228137669,0.0
-0.02922084747596555,0.006792795653216559,0.25,-0.059278324781893946,-0.2549999993393367,0.0
-0.02915145962136184,0.007084659620906987,0.25,-0.06182531838396011,-0.25439447607747184,0.0
-0.029079156645088807,0.007375815128539175,0.25,-0.06436612950570869,-0.25376351357999394,0.0
-0.02900394577738381,0.007666233060805014,0.25,-0.06690050406814507,-0.25310717494262686,0.0
-0.02892583453927095,0.007955884376153266,0.25,-0.06942818863592476,-0.25242552579868754,0.0
-0.028844830741808943,0.008244740109693796,0.25,-0.0719489304426976,-0.2517186343125222,0.0
-0.02876094248531004,0.008532771376093939,0.25,-0.0744624774163833,-0.2509865711726905,0.0
-0.02867417815852997,0.008819949372467105,0.25,-0.07696857820437934,-0.25022940958489626,0.0
-0.02858454643782912,0.009106245381252943,0.25,-0.07946698219869508,-0.24944722526466737,0.0
-0.02849205628630486,0.009391630773089183,0.25,-0.08195743956101334,-0.24864009642978396,0.0
-0.028396716952895276,0.009676077009674431,0.25,-0.08443970124767303,-0.24780810379245702,0.0
-0.02829853797145425,0.009959555646622098,0.25,-0.08691351903457424,-0.24695133055125684,0.0
-0.028197529159798115,0.010242038336304691,0.25,-0.08937864554199956,-0.24606986238279369,0.0
-0.028093700618723863,0.010523496830688669,0.25,-0.09183483425935277,-0.24516378743314976,0.0
-0.02798706273099908,0.01080390298415912,0.25,-0.0942818395698087,-0.24423319630906498,0.0
-0.027877626160323667,0.011083228756334386,0.25,-0.09671941677487568,-0.24327818206887628,0.0
-0.027765401850263504,0.011361446214870003,0.25,-0.09914732211886433,-0.24229884021321185,0.0
-0.02765040102315607,0.011638527538251982,0.25,-0.10156531281326368,-0.24129526867544113,0.0
-0.027532635178988248,0.011914445018578867,0.25,-0.1039731470610191,-0.2402675678118816,0.0
-0.02741211609424631,0.012189171064332574,0.25,-0.1063705840807125,-0.23921584039176313,0.0
-0.0272888558207383,0.01246267820313745,0.25,-0.1087573841306396,-0.2381401915869514,0.0
-0.027162866684388855,0.012734939084507551,0.25,-0.11113330853278457,-0.23704072896143047,0.0
-0.027034161284006618,0.013005926482581602,0.25,-0.11349811969668695,-0.23591756246054668,0.0
-0.026902752490024374,0.013275613298845645,0.25,-0.11585158114320121,-0.2347708044000141,0.0
-0.026768653443212016,0.013543972564842766,0.25,-0.11819345752814372,-0.2336005694546833,0.0
-0.026631877553362465,0.013810977444870018,0.25,-0.12052351466582772,-0.2324069746470734,0.0
-0.026492438497950743,0.014076601238661883,0.25,-0.12284151955248099,-0.23119013933567073,0.0
-0.026350350220766178,0.014340817384060355,0.25,-0.1251472403895467,-0.22995018520299224,0.0
-0.026205626930518096,0.014603599459671051,0.25,-0.12744044660686235,-0.22868723624341802,0.0
-0.026058283099414905,0.014864921187505417,0.25,-0.12972090888571744,-0.22740141875079145,0.0
-0.02590833346171694,0.015124756435608414,0.25,-0.13198839918178426,-0.22609286130579043,0.0
-0.025755793012263006,0.015383079220671784,0.25,-0.13424269074792297,-0.22476169476306884,0.0
-0.025600677004970943,0.015639863710632265,0.25,-0.13648355815685534,-0.2234080522381718,0.0
-0.025443000951312196,0.015895084227254868,0.25,-0.138710777323708,-0.22203206909422366,0.0
-0.02528278061876076,0.016148715248700596,0.25,-0.14092412552842018,-0.22063388292839226,0.0
-0.025120032029216356,0.016400731412078682,0.25,-0.14312338143801592,-0.2192136335581289,0.0
-0.024954771457402325,0.016651107515982783,0.25,-0.14530832512873693,-0.21777146300718722,0.0
-0.024787015429238116,0.016899818523011166,0.25,-0.14747873810803497,-0.21630751549142033,0.0
-0.024616780720186776,0.017146839562270377,0.25,-0.14963440333642067,-0.21482193740436006,0.0
-0.02444408435357732,0.017392145931862356,0.25,-0.15177510524916774,-0.213314877302577,0.0
-0.02426894359890252,0.017635713101354547,0.25,-0.15390062977786864,-0.21178648589082552,0.0
-0.02409137597009187,0.01787751671423299,0.25,-0.15601076437184194,-0.21023691600697303,0.0
-0.023911399223760302,0.01811753259033788,0.25,-0.1581052980193865,-0.20866632260671678,0.0
-0.02372903135743245,0.01835573672828164,0.25,-0.16018402126888318,-0.2070748627480878,0.0
-0.023544290607742983,0.01859210530784896,0.25,-0.16224672624973913,-0.2054626955757459,0.0
-0.023357195448612915,0.01882661469237887,0.25,-0.16429320669317535,-0.2038299823050647,0.0
-0.02316776458940226,0.019059241431128332,0.25,-0.16632325795285272,-0.2021768862060108,0.0
-0.02297601697303906,0.019289962261617333,0.25,-0.16833667702533714,-0.20050357258681642,0.0
-0.022781971774125186,0.019518754111955083,0.25,-0.17033326257039905,-0.19881020877744918,0.0
-0.0225856483970188,0.019745594103147218,0.25,-0.1723128149311479,-0.19709696411287875,0.0
-0.022387066473894032,0.019970459551383636,0.25,-0.17427513615399706,-0.195364009916144,0.0
-0.02218624586277769,0.02019332797030692,0.25,-0.17622003000845973,-0.19361151948122038,0.0
-0.02198320664556356,0.020414177073260875,0.25,-0.17814730200677098,-0.1918396680556911,0.0
-0.021777969126004142,0.020632984775519277,0.25,-0.18005675942333726,-0.19004863282322204,0.0
-0.02157055382768038,0.020849729196494214,0.25,-0.1819482113140079,-0.18823859288584407,0.0
-0.02136098149194924,0.021064388661924227,0.25,-0.18382146853517023,-0.1864097292460424,0.0
-0.02114927307586967,0.02127694170604164,0.25,-0.18567634376266304,-0.18456222478865714,0.0
-0.020935449750106847,0.021487367073719177,0.25,-0.1875126515105094,-0.18269626426259425,0.0
-0.020719532896815166,0.021695643722595418,0.25,-0.18933020814946466,-0.1808120342623516,0.0
-0.02050154410750002,0.021901750825179048,0.25,-0.1911288319253797,-0.1789097232093588,0.0
-0.02028150518085869,0.022105667770931554,0.25,-0.1929083429773756,-0.17698952133313609,0.0
-0.020059438120600466,0.022307374168328297,0.25,-0.19466856335583027,-0.17505162065227076,0.0
-0.019835365133246338,0.02250684984689762,0.25,-0.19640931704017256,-0.17309621495521618,0.0
-0.019609308625908296,0.022704074859237897,0.25,-0.19813042995648472,-0.1711234997809124,0.0
-0.019381291204048683,0.02289902948301227,0.25,-0.1998317299949095,-0.1691336723992328,0.0
-0.019151335669219702,0.023091694222920782,0.25,-0.20151304702686054,-0.1671269317912577,0.0
-0.018919465016783196,0.02328204981265002,0.25,-0.20317421292203586,-0.1651034786293755,0.0
-0.01868570243361118,0.023470077216799633,0.25,-0.2048150615652303,-0.1630635152572161,0.0
-0.01845007129576715,0.023655757632785913,0.25,-0.20643542887294694,-0.16100724566941663,0.0
-0.01821259516616857,0.023839072492721967,0.25,-0.2080351528098051,-0.15893487549122265,0.0
-0.017973297792230485,0.024020003465274577,0.25,-0.20961407340474442,-0.15684661195792485,0.0
-0.017732203103490878,0.02419853245749726,0.25,-0.21117203276702098,-0.1547426638941363,0.0
-0.017489335209217687,0.02437464161663959,0.25,-0.21270887510199712,-0.15262324169290994,0.0
-0.017244718395997987,0.02454831333193237,0.25,-0.21422444672671975,-0.15048855729470012,0.0
-0.016998377125309244,0.024719530236348815,0.25,-0.21571859608528945,-0.1483388241661675,0.0
-0.016750336031073235,0.02488827520834117,0.25,-0.21719117376401553,-0.1461742572788336,0.0
-0.016500619917192663,0.025054531373552864,0.25,-0.2186420325063574,-0.14399507308758303,0.0
-0.01624925375507087,0.025218282106505892,0.25,-0.22007102722764954,-0.14180148950901944,0.0
-0.015996262681114565,0.02537951103226344,0.25,-0.2214780150296109,-0.13959372589967245,0.0
-0.01574167199422032,0.025538202028067277,0.25,-0.22286285521463364,-0.1373720030340632,0.0
-0.015485507153244649,0.025694339224950086,0.25,-0.22422540929985346,-0.1351365430826266,0.0
-0.015227793774458225,0.02584790700932227,0.25,-0.2255655410309971,-0.1328875695894954,0.0
-0.01496855762898414,0.025998890024533365,0.25,-0.22688311639600828,-0.1306253074501445,0.0
-0.014707824640220912,0.02614727317240768,0.25,-0.22817800363844848,-0.12834998288890268,0.0
-0.01444562088125012,0.02629304161475409,0.25,-0.22945007327067266,-0.12606182343632968,0.0
-0.014181972572229203,0.02643618077484981,0.25,-0.23069919808677744,-0.12376105790646444,0.0
-0.013916906077769332,0.026576676338898115,0.25,-0.23192525317532223,-0.12144791637394244,0.0
-0.013650447904299071,0.02671451425745969,0.25,-0.23312811593181987,-0.11912263015098928,0.0
-0.013382624697413687,0.026849680746857552,0.25,-0.2343076660709972,-0.11678543176428935,0.0
-0.01311346323921074,0.026982162290555375,0.25,-0.2354637856388231,-0.11443655493173409,0.0
-0.012842990445611718,0.027111945640509207,0.25,-0.23659635902430426,-0.11207623453904911,0.0
-0.012571233363670593,0.027239017818492195,0.25,-0.23770527297104596,-0.10970470661630677,0.0
-0.01229821916886907,0.027363366117392453,0.25,-0.23879041658857775,-0.10732220831432289,0.0
-0.012023975162399165,0.02748497810248369,0.25,-0.2398516813634419,-0.10492897788094266,0.0
-0.011748528768432968,0.02760384161266875,0.25,-0.24088896117004546,-0.10252525463721486,0.0
-0.011471907531380334,0.027719944761695668,0.25,-0.24190215228127218,-0.10011127895346077,0.0
-0.011194139113134428,0.027833275939346303,0.25,-0.24289115337885525,-0.09768729222523688,0.0
-0.010915251290305652,0.027943823812597315,0.25,-0.24385586556350902,-0.09525353684919652,0.0
-0.010635271951443858,0.028051577326753507,0.25,-0.24479619236481895,-0.0928102561988489,0.0
-0.010354229094249618,0.028156525706553262,0.25,-0.24571203975088857,-0.09035769460022304,0.0
-0.010072150822774422,0.028258658457246063,0.25,-0.2466033161377425,-0.08789609730743476,0.0
-0.009789065344610406,0.028357965365641936,0.25,-0.2474699323984847,-0.08542571047816246,0.0
-0.009505000968069454,0.0284544365011328,0.25,-0.24831180187221127,-0.08294678114903017,0.0
-0.009219986099352503,0.028548062216685505,0.25,-0.24912884037267646,-0.0804595572109051,0.0
-0.00893404923970889,0.02863883314980652,0.25,-0.24992096619671111,-0.07796428738410813,0.0
-0.008647218982586346,0.028726740223478167,0.25,-0.2506881001323928,-0.07546122119354297,0.0
-0.008359524010771535,0.02881177464706633,0.25,-0.25143016546696734,-0.0729506089437426,0.0
-0.008070993093521894,0.028893927917199518,0.25,-0.25214708799451957,-0.07043270169383983,0.0
-0.007781655083688681,0.028973191818619192,0.25,-0.25283879602339426,-0.06790775123246119,0.0
-0.007491538914831815,0.029049558425001242,0.25,-0.2535052203833649,-0.06537601005254912,0.0
-0.007200673598326394,0.02912302009974867,0.25,-0.2541462944325508,-0.06283773132611162,0.0
-0.006909088220461683,0.029193569496755233,0.25,-0.2547619540640814,-0.0602931688789061,0.0
-0.006616811939532453,0.029261199561140018,0.25,-0.25535213771250653,-0.05774257716505662,0.0
-0.006323873982923287,0.029325903529952933,0.25,-0.2559167863599531,-0.0551862112416095,0.0
-0.006030303644185706,0.029387674932851025,0.25,-0.25645584354202694,-0.05262432674302659,0.0
-0.005736130280108944,0.029446507592745478,0.25,-0.25696925535345905,-0.05005717985562283,0.0
-0.005441383307784237,0.029502395626419337,0.25,-0.2574569704534962,-0.04748502729194746,0.0
-0.005146092201663248,0.0295553334451158,0.25,-0.2579189400710347,-0.04490812626511385,0.0
-0.004850286490610489,0.02960531575509711,0.25,-0.2583551180094979,-0.04232673446307703,0.0
-0.004553995754950562,0.02965233755817393,0.25,-0.25876546065145534,-0.03974111002286608,0.0
-0.004257249623510096,0.02969639415220513,0.25,-0.2591499269629848,-0.037151511504770085,0.0
-0.003960077770655002,0.02973748113156802,0.25,-0.2595084784977755,-0.03455819786648333,0.0
-0.0036625099133228965,0.029775594387598907,0.25,-0.2598410794009728,-0.03196142843720834,0.0
-0.00336457580805154,0.029810730109003945,0.25,-0.2601476964127635,-0.029361462891724057,0.0
-0.003066305248003156,0.029842884782240276,0.25,-0.2604282988717019,-0.026758561224418175,0.0
-0.0027677280599852435,0.02987205519186737,0.25,-0.260682858717776,-0.02415298372328881,0.0
-0.002468874101467765,0.02989823842086857,0.25,-0.2609113504952133,-0.021544990943914533,0.0
-0.0021697732575975282,0.029921431850942804,0.25,-0.2611137513550265,-0.01893484368339997,0.0
-0.0018704554382096433,0.02994163316276639,0.25,-0.26129004105729836,-0.016322802954295813,0.0
-0.0015709505748366715,0.02995884033622497,0.25,-0.26144020197320533,-0.01370912995849875,0.0
-0.0012712886177153374,0.029973051650615548,0.25,-0.2615642190867812,-0.011094086061130074,0.0
-0.0009714995327916353,0.029984265684818524,0.25,-0.2616620799964178,-0.008477932764400327,0.0
-0.0006716132987242077,0.029992481317439822,0.25,-0.2617337749161057,-0.005860931681458828,0.0
-0.00037165990388661024,0.029997697726923025,0.25,-0.2617792966764128,-0.003243344510233509,0.0
-7.166934336833957e-05,0.02999991439163154,0.25,-0.261798640725201,-0.0006254330072599443,0.0
0.00022832838402454364,0.029999131089900734,0.25,-0.2617918051280814,0.001992541038493154,0.0
0.0005283032787693241,0.029995347900060126,0.25,-0.2617587905686081,0.004610315831803081,0.0
0.0008282253436264522,0.02998856520042556,0.25,-0.2616996003482096,0.007227629597371511,0.0
0.001128064586639403,0.029978783669261332,0.25,-0.2616142403858585,0.00984422060600321,0.0
0.0014277910241337409,0.029966004284712418,0.25,-0.26150271921748,0.012459827200777797,0.0
0.0017273746837155137,0.029950228324706618,0.25,-0.2613650479950979,0.015074187823215695,0.0
0.0020267856072683625,0.029931457366826793,0.25,-0.26120124048571985,0.01768704103943282,0.0
0.002325993853949467,0.02990969328815308,0.25,-0.26101131306996017,0.02029812556628515,0.0
0.002624969503183498,0.029884938265075208,0.25,-0.26079528474040214,0.022907180297495906,0.0
0.0029236826576547045,0.029857194773074868,0.25,-0.2605531770996988,0.025513944329766395,0.0
0.0032221034462965132,0.02982646558647813,0.25,-0.2602850143584124,0.02811815698886522,0.0
0.003520202027278769,0.029792753778178048,0.25,-0.2599908233325936,0.030719557855696883,0.0
0.0038179485909917896,0.029756062719327365,0.25,-0.2596706334410999,0.03331788679234252,0.0
0.00411531336302735,0.029716396079001377,0.25,-0.2593244767026535,0.03591288396807397,0.0
0.004412266607155999,0.029673757823831075,0.25,-0.25895238773263984,0.038504289885335684,0.0
0.0047087786283008075,0.02962815221760644,0.25,-0.25855440373964594,0.041091845405695666,0.0
0.005004819775506756,0.02957958382085009,0.25,-0.25813056452173927,0.04367529177575817,0.0
0.005300360444905849,0.029528057490361224,0.25,-0.25768091246248853,0.046254370653039285,0.0
0.005595371082677377,0.029473578378729954,0.25,-0.257205492526725,0.048828824131800036,0.0
0.005889822188003432,0.029416151933822042,0.25,-0.2567043522560459,0.05139839476883817,0.0
0.006183684316018854,0.029355783898234133,0.25,-0.25617754176406077,0.05396282560923127,0.0
0.006476928080755754,0.029292480308719462,0.25,-0.25562511373137986,0.056521860212032544,0.0
0.006769524158081975,0.029226247495584248,0.25,-0.255047123400346,0.05907524267591378,0.0
0.007061443288633638,0.029157092082054595,0.25,-0.2544436285695107,0.06162271766475663,0.0
0.007352656280740955,0.029085020983614235,0.25,-0.2538146895878541,0.0641640304331851,0.0
0.007643134013347416,0.029010041407312948,0.25,-0.25316036934875014,0.06669892685204032,0.0
0.007932847438921775,0.028932160851045885,0.25,-0.2524807332836777,0.06922715343379236,0.0
0.008221767586362927,0.028851387102803775,0.25,-0.25177584935567676,0.07174845735789015,0.0
0.008509865563896891,0.02876772823989412,0.25,-0.2510457880525528,0.07426258649604231,0.0
0.008797112561965996,0.02868119262813351,0.25,-0.2502906223798277,0.07676928943743014,0.0
0.009083479856109808,0.028591788921011,0.25,-0.2495104278534394,0.07926831551384844,0.0
0.009368938809837548,0.028499526058822798,0.25,-0.24870528249219045,0.08175941482477206,0.0
0.009653460877491755,0.02840441326777823,0.25,-0.24787526680994593,0.08424233826234605,0.0
0.009937017607102711,0.028306460059077162,0.25,-0.24702046380758255,0.08671683753629529,0.0
0.010219580643233778,0.02820567622795882,0.25,-0.24614095896468804,0.08918266519875469,0.0
0.010501121729816834,0.02810207185272233,0.25,-0.24523684023101383,0.09163957466901307,0.0
0.010781612712977789,0.02799565729371889,0.25,-0.24430819801767992,0.09408732025817039,0.0
0.011061025543852096,0.027886443192315712,0.25,-0.2433551251881337,0.09652565719370775,0.0
0.011339332281389504,0.02777444046983193,0.25,-0.242377717048864,0.0989543416439635,0.0
0.011616505095148189,0.027659660326446456,0.25,-0.24137607133987013,0.10137313074251653,0.0
0.01189251626807777,0.027542114240077967,0.25,-0.24035028822488824,0.10378178261247284,0.0
0.012167338199290917,0.027421813965237164,0.25,-0.2393004702813752,0.10618005639065224,0.0
0.01244094340682355,0.027298771531851274,0.25,-0.2382267224902504,0.10856771225167565,0.0
0.012713304530382942,0.02717299924406109,0.25,-0.2371291522253981,0.1109445114319469,0.0
0.012984394334083658,0.027044509678990598,0.25,-0.2360078692429303,0.1133102162535282,0.0
0.013254185709171258,0.026913315685489225,0.25,-0.23486298567021083,0.11566459014790902,0.0
0.013522651676733059,0.02677943038284699,0.25,-0.2336946159946428,0.11800739767966187,0.0
0.013789765390396024,0.02664286715948259,0.25,-0.23250287705222017,0.12033840456998593,0.0
0.014055500139011407,0.026503639671604542,0.25,-0.23128788801584396,0.12265737772013487,0.0
0.014319829349325743,0.026361761841845643,0.25,-0.23004977038340557,0.12496408523472573,0.0
0.014582726588638299,0.02621724785787062,0.25,-0.22878864796563633,0.1272582964449295,0.0
0.014844165567444244,0.026070112170957428,0.25,-0.22750464687372696,0.1295397819315372,0.0
0.01510412014206352,0.025920369494552176,0.25,-0.22619789550671693,0.13180831354790104,0.0
0.015362564317255311,0.025768034802797705,0.25,-0.22486852453865383,0.13406366444274995,0.0
0.015619472248817472,0.025613123329036248,0.25,-0.2235166669055267,0.13630560908287392,0.0
0.01587481824617094,0.02545565056428608,0.25,-0.22214245779197225,0.1385339232756773,0.0
0.01612857677492878,0.02529563225569244,0.25,-0.2207460346177566,0.1407483841915978,0.0
0.016380722459449538,0.025133084404952877,0.25,-0.21932753702403374,0.14294877038638887,0.0
0.016631230085374912,0.024968023266716977,0.25,-0.21788710685938079,0.1451348618232649,0.0
0.01688007460215108,0.02480046534696101,0.25,-0.21642488816561375,0.14730643989490413,0.0
0.017127231125533698,0.02463042740133735,0.25,-0.21494102716338376,0.14946328744530862,0.0
0.0173726749400764,0.024457926433498842,0.25,-0.21343567223755436,0.15160518879152088,0.0
0.01761638150160228,0.024282979693398522,0.25,-0.21190897392236366,0.15373192974519126,0.0
0.01785832643965827,0.024105604675564607,0.25,-0.21036108488637095,0.15584329763399662,0.0
0.0180984855599522,0.023925819117351064,0.25,-0.2087921599171898,0.15793908132290774,0.0
0.01833683484677214,0.023743640997163914,0.25,-0.20720235590600994,0.16001907123530185,0.0
0.018573350465388043,0.02355908853266335,0.25,-0.20559183183190755,0.16208305937392123,0.0
0.01880800876443517,0.02337218017894201,0.25,-0.20396074874594775,0.16413083934167214,0.0
0.01904078627827912,0.023182934626679547,0.25,-0.20230926975508026,0.16616220636226395,0.0
0.01927165972936251,0.022991370800273463,0.25,-0.20063756000582775,0.16817695730068757,0.0
0.019500606030532632,0.02279750785594676,0.25,-0.19894578666777205,0.17017489068352815,0.0
0.019727602287350147,0.022601365179832324,0.25,-0.19723411891683718,0.1721558067191123,0.0
0.019952625800378564,0.022402962386034297,0.25,-0.1955027279183717,0.1741195073174874,0.0
0.020175654067454057,0.022202319314666756,0.25,-0.1937517868100329,0.17606579611022968,0.0
0.020396664785935787,0.02199945602986962,0.25,-0.19198147068447244,0.17799447847008193,0.0
0.020615635854936115,0.0217943928178023,0.25,-0.19019195657182736,0.17990536153041564,0.0
0.020832545377530563,0.02158715018461515,0.25,-0.18838342342201805,0.1817982542045167,0.0
0.021047371662947657,0.02137774885439877,0.25,-0.1865560520868522,0.1836729672046954,0.0
0.021260093228737877,0.02116620976711168,0.25,-0.1847100253019405,0.18552931306121392,0.0
0.021470688802921904,0.020952554076486333,0.25,-0.18284552766842313,0.18736710614103355,0.0
0.02167913732611784,0.020736803147913714,0.25,-0.1809627456345095,0.189186162666378,0.0
0.021885417953647034,0.020518978556306938,0.25,-0.1790618674768344,0.1909863007331102,0.0
0.02208951005761865,0.020299102083943626,0.25,-0.1771430832816293,0.19276734032892387,0.0
0.022291393228992384,0.020077195718287758,0.25,-0.17520658492571464,0.19452910335134369,0.0
0.022491047279619304,0.019853281649791027,0.25,-0.1732525660573126,0.1962714136255353,0.0
0.022688452244260734,0.019627382269673657,0.25,-0.17128122207668145,0.19799409692192327,0.0
0.022883588382584724,0.01939952016768542,0.25,-0.16929275011657655,0.19969698097361363,0.0
0.023076436181140046,0.01916971812984663,0.25,-0.16728734902253675,0.20137989549362018,0.0
0.02326697635530757,0.018937999136169545,0.25,-0.16526521933300026,0.20304267219189356,0.0
0.023455189851228627,0.018704386358360477,0.25,-0.16322656325925114,0.20468514479214925,0.0
0.023641057847710492,0.018468903157502506,0.25,-0.1611715846651978,0.20630714904849612,0.0
0.023824561758108417,0.01823157308171947,0.25,-0.15910048904698695,0.20790852276186034,0.0
0.024005683232184247,0.017992419863821208,0.25,-0.15701348351245492,0.20948910579620475,0.0
0.024184404157941534,0.017751467418930193,0.25,-0.15491077676041573,0.21104874009454325,0.0
0.024360706663436624,0.017508739842090133,0.25,-0.1527925790597924,0.21258726969474562,0.0
0.024534573118565897,0.017264261405856424,0.25,-0.1506591022285898,0.214104540745134,0.0
0.024705986136828735,0.01701805655786895,0.25,-0.14851055961271303,0.21560040151986784,0.0
0.024874928577066125,0.016770149918407376,0.25,-0.14634716606463355,0.21707470243411597,0.0
0.025041383545174854,0.01652056627792904,0.25,-0.14416913792190317,0.21852729605901566,0.0
0.025205334395796825,0.01626933059458998,0.25,-0.14197669298552093,0.21995803713641507,0.0
0.025366764733983575,0.016016467991749214,0.25,-0.13977005049815389,0.22136678259339843,0.0
0.025525658416835833,0.015762003755456284,0.25,-0.13754943112221166,0.2227533915565942,0.0
0.025681999555117713,0.015505963331922772,0.25,-0.13531505691778137,0.2241177253662615,0.0
0.025835772514845676,0.015248372324977657,0.25,-0.13306715132042143,0.2254596475901563,0.0
0.025986961918851914,0.014989256493506957,0.25,-0.13080593911881822,0.22677902403717468,0.0
0.026135552648321975,0.014728641748877934,0.25,-0.12853164643230788,0.22807572277077107,0.0
0.02628152984430676,0.014466554152347853,0.25,-0.12624450068826368,0.22934961412215282,0.0
0.026424878909208332,0.014203019912457933,0.25,-0.12394473059935386,0.23060057070324655,0.0
0.02656558550823963,0.013938065382412603,0.25,-0.12163256614067122,0.23182846741943636,0.0
0.026703635570858017,0.013671717057444046,0.25,-0.11930823852673465,0.23303318148207394,0.0
0.02683901529217227,0.013404001572162805,0.25,-0.11697198018836863,0.23421459242075698,0.0
0.02697171113432308,0.013134945697894312,0.25,-0.11462402474946007,0.23537258209537615,0.0
0.02710170982783682,0.012864576340001757,0.25,-0.11226460700359607,0.23650703470792903,0.0
0.02722899837295245,0.012592920535195668,0.25,-0.10989396289058544,0.23761783681409956,0.0
0.02735356404092154,0.01232000544883013,0.25,-0.10751232947286375,0.23870487733460288,0.0
0.02747539437528111,0.012045858372186316,0.25,-0.10511994491178787,0.2397680475662929,0.0
0.027594477193099223,0.011770506719743492,0.25,-0.1027170484438207,0.24080724119303226,0.0
0.02771080058619335,0.011493978026437418,0.25,-0.1003038803566064,0.24182235429632434,0.0
0.027824352922321115,0.011216299944906982,0.25,-0.0978806819649427,0.24281328536570473,0.0
0.02793512284634353,0.01093750024272894,0.25,-0.09544769558664949,0.2437799353088923,0.0
0.028043099281360513,0.010657606799641155,0.25,-0.09300516451833689,0.24472220746169832,0.0
0.02814827142981852,0.01037664760475474,0.25,-0.0905533330110767,0.24564000759769256,0.0
0.028250628774590364,0.010094650753755026,0.25,-0.08809244624597627,0.24653324393762638,0.0
0.02835016108002687,0.009811644446092093,0.25,-0.08562275030966116,0.24740182715861023,0.0
0.028446858392980414,0.009527656982160917,0.25,-0.08314449216966732,0.2482456704030456,0.0
0.0285407110438003,0.009242716760471217,0.25,-0.0806579196497434,0.24906468928731137,0.0
0.028631709647299653,0.008956852274807706,0.25,-0.0781632814050692,0.24985880191020166,0.0
0.02871984510369395,0.008670092111380732,0.25,-0.07566082689739034,0.25062792886111585,0.0
0.028805108599511017,0.008382464945967647,0.25,-0.073150806370072,0.25137199322799997,0.0
